,FIPS CODE,Population Density 
1117,22009,49.37688754
1118,22011,31.50494841
1119,22013,16.99315146
1120,22015,149.0077459
1121,22017,286.2251989
1122,22019,186.8907234
1123,22021,18.87519479
1124,22023,5.305524922
1125,22025,14.33131364
1126,22027,21.58626957
1127,22029,28.9014521
1128,22031,30.89612702
1129,22033,981.0683087
1130,22035,17.36850612
1131,22037,43.4397124
1132,22039,50.94221124
1133,22041,32.67769799
1134,22043,34.74665099
1135,22045,129.0743428
1136,22047,53.49750334
1137,22049,27.86098671
1138,22051,1475.736727
1139,22053,48.26907487
1140,22055,893.4876451
1141,22057,92.04616303
1142,22059,23.97051949
1143,22061,101.2714577
1144,22063,212.580361
1145,22065,18.43900986
1146,22067,33.20401442
1147,22069,31.28688361
1148,22071,2299.670057
1149,22073,256.814317
1150,22075,30.12523224
1151,22077,39.92313572
1152,22079,100.261616
1153,22081,22.08486468
1154,22083,36.71095068
1155,22085,27.90716995
1156,22087,120.2806761
1157,22089,189.2340272
1158,22091,25.87395293
1159,22093,89.29066768
1160,22095,204.7486519
1161,22097,90.75647352
1162,22099,72.9819643
1163,22101,95.08821904
1164,22103,295.7692676
1165,22105,162.7183975
1166,22107,7.863513298
1167,22109,92.52363382
1168,22111,25.62976916
1169,22113,51.03567255
1170,22115,38.25786386
1171,22117,69.25954968
1172,22119,67.48562467
1173,22121,132.4885391
1174,22123,31.40032143
1175,22125,38.15591721
1176,22127,15.33334877
1177,23001,229.1660879
1178,23003,10.28700424
1179,23005,347.1776409
1180,23007,17.67702517
1181,23009,34.44403624
1182,23011,138.3016493
1183,23013,109.1517087
1184,23015,74.52316495
1185,23017,27.54280542
1186,23019,44.94428324
1187,23021,4.27458105
1188,23023,138.5482568
1189,23025,13.02440142
1190,23027,53.64301195
1191,23029,12.34069287
1192,23031,203.0547696
1193,24001,170.9928847
1194,24003,1359.82714
1195,24005,1389.144613
1196,24009,425.025334
1197,24011,101.9945589
1198,24013,374.5059708
1199,24015,295.6684466
1200,24017,341.0559062
1201,24019,59.88553253
1202,24021,371.5755785
1203,24023,45.52598273
1204,24025,572.629373
1205,24027,1249.951145
1206,24029,71.42547739
1207,24031,2117.267239
1208,24033,1884.300722
1209,24035,131.4948858
1210,24037,311.9239599
1211,24039,80.59476484
1212,24041,139.6897273
1213,24043,326.7617633
1214,24045,273.3920159
1215,24047,110.0621208
1216,24510,7682.459478
1217,25001,544.3751064
1218,25003,137.9203194
1219,25005,1006.646224
1220,25007,167.5529081
1221,25009,1575.520289
1222,25011,100.956788
1223,25013,762.6956606
1224,25015,305.9089056
1225,25017,1938.256358
1226,25019,242.9397376
1227,25021,1757.167923
1228,25023,774.4080719
1229,25025,13380.35217
1230,25027,542.0831761
1231,26001,15.3412839
1232,26003,10.25386036
1233,26005,138.9005018
1234,26007,50.36722275
1235,26009,48.67322678
1236,26011,42.01921303
1237,26013,9.546265712
1238,26015,107.2407484
1239,26017,238.8842917
1240,26019,54.60363336
1241,26021,272.3677976
1242,26023,86.22960726
1243,26025,190.1836929
1244,26027,105.4091115
1245,26029,63.02075953
1246,26031,35.54911194
1247,26033,24.40484593
1248,26035,54.14174707
1249,26037,136.6329572
1250,26039,24.80944848
1251,26041,31.06235526
1252,26043,33.86918834
1253,26045,189.1615595
1254,26047,70.9335307
1255,26049,644.998171
1256,26051,50.14956784
1257,26053,14.00464129
1258,26055,197.3505969
1259,26057,73.07410847
1260,26059,76.80733215
1261,26061,36.05196319
1262,26063,38.15097654
1263,26065,514.4303388
1264,26067,112.4147564
1265,26069,46.15768463
1266,26071,9.731175004
1267,26073,123.4517887
1268,26075,227.3075794
1269,26077,463.3834113
1270,26079,30.82886053
1271,26081,751.3672622
1272,26083,4.013982285
1273,26085,20.1350089
1274,26087,137.4355768
1275,26089,63.31462017
1276,26091,131.5086952
1277,26093,331.3837673
1278,26095,7.135087278
1279,26097,10.66007289
1280,26099,1804.671312
1281,26101,45.11859286
1282,26103,37.16819444
1283,26105,58.13890073
1284,26107,77.58827249
1285,26109,22.55384889
1286,26111,161.9980901
1287,26113,26.38978903
1288,26115,272.2417791
1289,26117,89.23318576
1290,26119,16.93730873
1291,26121,346.1019217
1292,26123,58.96183491
1293,26125,1431.781694
1294,26127,50.97925874
1295,26129,37.15607076
1296,26131,4.581212225
1297,26133,40.71039264
1298,26135,14.5846701
1299,26137,47.09585588
1300,26139,496.8436483
1301,26141,19.49389649
1302,26143,45.98988523
1303,26145,241.5993221
1304,26147,221.6883675
1305,26149,121.8919237
1306,26151,43.08795449
1307,26153,6.977371564
1308,26155,129.3068359
1309,26157,66.95952197
1310,26159,123.5888285
1311,26161,508.3538136
1312,26163,2874.35466
1313,26165,58.41218261
1314,27001,8.61959649
1315,27003,813.5765112
1316,27005,25.38467446
1317,27007,18.23277204
1318,27009,97.25668073
1319,27011,10.09975512
1320,27013,87.96888121
1321,27015,41.42270369
1322,27017,41.29299346
1323,27019,278.6735342
1324,27021,14.20005125
1325,27023,20.83727685
1326,27025,130.8700242
1327,27027,59.61931037
1328,27029,8.812341082
1329,27031,3.576452702
1330,27033,18.08458997
1331,27035,63.48545434
1332,27037,737.6549359
1333,27039,46.35809833
1334,27041,58.17511376
1335,27043,19.7199625
1336,27045,24.1890166
1337,27047,43.29453094
1338,27049,61.35394893
1339,27051,10.76875365
1340,27053,2209.481368
1341,27055,34.00548493
1342,27057,22.31344694
1343,27059,88.18157203
1344,27061,17.03138483
1345,27063,14.33749371
1346,27065,30.36316159
1347,27067,53.39206938
1348,27069,4.026195755
1349,27071,4.136826811
1350,27073,8.961845492
1351,27075,5.040079799
1352,27077,3.022647124
1353,27079,61.64319458
1354,27081,10.75160641
1355,27083,35.92845377
1356,27085,73.11112965
1357,27087,9.781708546
1358,27089,5.308529025
1359,27091,28.10708826
1360,27093,37.98558975
1361,27095,45.05949573
1362,27097,29.13172785
1363,27099,54.99002571
1364,27101,11.93837963
1365,27103,74.35328009
1366,27105,30.44303921
1367,27107,7.651333828
1368,27109,231.7842378
1369,27111,29.26673928
1370,27113,23.06145288
1371,27115,20.59748216
1372,27117,19.93527647
1373,27119,15.99743903
1374,27121,16.48616646
1375,27123,3535.417707
1376,27125,9.377739028
1377,27127,17.60925684
1378,27129,15.15099104
1379,27131,131.9388966
1380,27133,19.89822885
1381,27135,9.43406385
1382,27137,32.0823011
1383,27139,397.3900066
1384,27141,211.8304432
1385,27143,25.26414835
1386,27145,115.1844233
1387,27147,85.5473705
1388,27149,17.38099801
1389,27151,12.58619319
1390,27153,25.66927201
1391,27155,5.926098881
1392,27157,40.61134035
1393,27159,25.8732574
1394,27161,44.85350391
1395,27163,654.719711
1396,27165,25.18007941
1397,27167,8.517132139
1398,27169,81.25920224
1399,27171,198.5178175
1400,27173,13.0088091
1401,28001,67.58980725
1402,28003,93.46112119
1403,28005,17.22229832
1404,28007,25.90947806
1405,28009,20.12217916
1406,28011,38.0139475
1407,28013,25.08980127
1408,28015,16.30420076
1409,28017,34.53313112
1410,28019,19.84566344
1411,28021,18.77285056
1412,28023,23.14497494
1413,28025,48.8883795
1414,28027,44.56576437
1415,28029,37.01926293
1416,28031,47.22904261
1417,28033,364.0130632
1418,28035,162.8602187
1419,28037,13.73410503
1420,28039,48.82517109
1421,28041,18.97145583
1422,28043,51.11973978
1423,28045,97.98458252
1424,28047,350.8921696
1425,28049,279.2681959
1426,28051,24.23684979
1427,28053,20.71490187
1428,28055,3.236935443
1429,28057,44.31226738
1430,28059,195.6751536
1431,28061,24.50154752
1432,28063,14.43839879
1433,28065,28.55967663
1434,28067,98.18003872
1435,28069,13.01126886
1436,28071,84.14330672
1437,28073,121.9543109
1438,28075,111.5977909
1439,28077,29.3079588
1440,28079,39.04459691
1441,28081,189.5761983
1442,28083,52.31554379
1443,28085,59.11638501
1444,28087,118.1185696
1445,28089,144.8063417
1446,28091,47.13081507
1447,28093,50.85861797
1448,28095,46.82692584
1449,28097,24.94465344
1450,28099,51.6766905
1451,28101,37.61779887
1452,28103,15.88605428
1453,28105,108.685926
1454,28107,49.86834884
1455,28109,68.06451891
1456,28111,18.96788268
1457,28113,97.68834884
1458,28115,62.10304025
1459,28117,61.34994458
1460,28119,18.48340296
1461,28121,192.1881145
1462,28123,46.39805642
1463,28125,10.62030946
1464,28127,46.20453083
1465,28129,25.23999925
1466,28131,40.56253297
1467,28133,38.70275197
1468,28135,22.60695999
1469,28137,69.9082664
1470,28139,48.34048688
1471,28141,46.08559966
1472,28143,22.74846701
1473,28145,68.40504526
1474,28147,36.23769631
1475,28149,80.68805321
1476,28151,66.40993127
1477,28153,25.36663583
1478,28155,23.51641564
1479,28157,13.45217414
1480,28159,30.1641018
1481,28161,26.64574454
1482,28163,29.67342653
1483,29001,44.73281582
1484,29003,39.97199003
1485,29005,9.694830277
1486,29007,37.69818053
1487,29009,46.0378464
1488,29011,20.07024586
1489,29013,19.65604902
1490,29015,26.51762634
1491,29017,19.71497283
1492,29019,255.282209
1493,29021,218.3679021
1494,29023,61.82944683
1495,29025,21.14012191
1496,29027,53.72075607
1497,29029,67.44236747
1498,29031,135.8120079
1499,29033,12.94518882
1500,29035,12.34426769
1501,29037,145.8061868
1502,29039,29.36670018
1503,29041,10.10275819
1504,29043,148.013401
1505,29045,13.47554548
1506,29047,593.098883
1507,29049,49.19132319
1508,29051,194.8444444
1509,29053,31.23777146
1510,29055,33.03089357
1511,29057,15.49962042
1512,29059,30.31418163
1513,29061,14.65272353
1514,29063,30.10993079
1515,29065,20.71361203
1516,29067,16.43617753
1517,29069,57.09992626
1518,29071,111.0091137
1519,29073,28.69431038
1520,29075,13.61762396
1521,29077,426.5812138
1522,29079,23.1967763
1523,29081,11.92380942
1524,29083,31.18888524
1525,29085,23.05489224
1526,29087,9.691091069
1527,29089,21.85840651
1528,29091,43.26458509
1529,29093,18.40042598
1530,29095,1137.578541
1531,29097,185.7453636
1532,29099,341.3251623
1533,29101,65.05748346
1534,29103,7.757767192
1535,29105,46.38709483
1536,29107,52.03577788
1537,29109,62.41244195
1538,29111,20.21020034
1539,29113,87.29626721
1540,29115,19.99467155
1541,29117,28.23066187
1542,29119,41.97189887
1543,29121,19.13939495
1544,29123,25.09759502
1545,29125,17.00826788
1546,29127,66.0984519
1547,29129,8.139522073
1548,29131,42.37801534
1549,29133,34.10247751
1550,29135,38.46274321
1551,29137,13.25246698
1552,29139,21.82389832
1553,29141,33.75159588
1554,29143,26.98121036
1555,29145,93.81927605
1556,29147,26.0101897
1557,29149,13.8681381
1558,29151,22.54999619
1559,29153,12.63000489
1560,29155,35.49327573
1561,29157,40.44026191
1562,29159,61.93731659
1563,29161,66.67917069
1564,29163,27.36718384
1565,29165,228.696542
1566,29167,49.13905555
1567,29169,97.2785547
1568,29171,9.390760404
1569,29173,21.70373004
1570,29175,52.00918199
1571,29177,40.10161655
1572,29179,7.95568958
1573,29181,21.92404894
1574,29183,688.019128
1575,29185,14.08990974
1576,29186,35.89881259
1577,29187,147.2049428
1578,29189,1975.899961
1579,29195,30.78474767
1580,29197,14.43526422
1581,29199,11.11592022
1582,29201,92.87840187
1583,29203,8.226574485
1584,29205,12.23485817
1585,29207,36.27454077
1586,29209,66.68275748
1587,29211,9.804299817
1588,29213,86.32019683
1589,29215,21.82174632
1590,29217,25.20093224
1591,29219,78.19160478
1592,29221,32.61952355
1593,29223,17.65730213
1594,29225,63.25582808
1595,29227,7.715302705
1596,29229,26.79492088
1597,29510,5099.177826
1598,30001,1.67820841
1599,30003,2.650805871
1600,30005,1.555748891
1601,30007,4.770485878
1602,30009,5.080076611
1603,30011,0.3532138872
1604,30013,30.49413711
1605,30015,1.451735034
1606,30017,3.207464684
1607,30019,1.234130727
1608,30021,4.057988123
1609,30023,12.40818432
1610,30025,1.968197871
1611,30027,2.633068828
1612,30029,18.90161685
1613,30031,38.70573856
1614,30033,0.281048117
1615,30035,4.555169218
1616,30037,0.7036249875
1617,30039,1.875634981
1618,30041,5.716542685
1619,30043,7.030913681
1620,30045,1.030045122
1621,30047,19.76780861
1622,30049,19.20245817
1623,30051,1.683863095
1624,30053,5.273302784
1625,30055,0.6367349533
1626,30057,2.206281617
1627,30059,0.7650779941
1628,30061,3.486034949
1629,30063,44.02712399
1630,30065,2.452687277
1631,30067,5.698052452
1632,30069,0.2870314363
1633,30071,0.8110839712
1634,30073,3.810549627
1635,30075,0.5377130002
1636,30077,2.940175173
1637,30079,0.6679192071
1638,30081,17.30493416
1639,30083,5.738569762
1640,30085,4.873464462
1641,30087,1.875697798
1642,30089,4.106466743
1643,30091,2.198463997
1644,30093,48.18804221
1645,30095,5.283649428
1646,30097,1.958813177
1647,30099,2.686176357
1648,30101,2.655499682
1649,30103,0.7131178906
1650,30105,1.554868338
1651,30107,1.482579689
1652,30109,1.27071233
1653,30111,59.63937183
1654,31001,56.07770313
1655,31003,7.482344048
1656,31005,0.6374457437
1657,31007,1.056138874
1658,31009,0.6850721788
1659,31011,7.74156148
1660,31013,10.54317288
1661,31015,3.715227618
1662,31017,2.412118562
1663,31019,50.472466
1664,31021,13.39555434
1665,31023,13.87400048
1666,31025,45.7658679
1667,31027,11.56809561
1668,31029,4.422982964
1669,31031,0.9811385838
1670,31033,8.498796693
1671,31035,11.02415039
1672,31037,25.55506972
1673,31039,15.99140582
1674,31041,4.195654318
1675,31043,78.63995005
1676,31045,6.484234466
1677,31047,23.57723256
1678,31049,4.367388047
1679,31051,12.17263855
1680,31053,69.42610827
1681,31055,1674.701253
1682,31057,1.956119424
1683,31059,9.765872802
1684,31061,5.18394765
1685,31063,2.692408721
1686,31065,6.760928453
1687,31067,25.71959069
1688,31069,1.125399948
1689,31071,3.559206023
1690,31073,4.306402855
1691,31075,0.8257925547
1692,31077,4.262816969
1693,31079,112.9072707
1694,31081,16.92829697
1695,31083,6.237058826
1696,31085,1.30703922
1697,31087,4.060889395
1698,31089,4.274997627
1699,31091,1.015086234
1700,31093,11.25695326
1701,31095,12.73797101
1702,31097,13.75611287
1703,31099,12.75559619
1704,31101,7.595139412
1705,31103,1.040006623
1706,31105,3.87562694
1707,31107,7.707854017
1708,31109,365.9109687
1709,31111,13.90602745
1710,31113,1.361581327
1711,31115,1.029404001
1712,31117,0.5529840182
1713,31119,61.17752639
1714,31121,16.0596105
1715,31123,3.409095698
1716,31125,8.140243143
1717,31127,17.2958059
1718,31129,7.526666725
1719,31131,25.96360482
1720,31133,6.16830018
1721,31135,3.3328239
1722,31137,17.22151207
1723,31139,12.57394256
1724,31141,48.73015567
1725,31143,11.86736475
1726,31145,15.10352378
1727,31147,14.66729487
1728,31149,1.369607604
1729,31151,24.88075287
1730,31153,735.1437299
1731,31155,28.0125934
1732,31157,49.04104809
1733,31159,29.94252994
1734,31161,2.138588744
1735,31163,5.462790813
1736,31165,0.6096557864
1737,31167,13.87314844
1738,31169,8.997798911
1739,31171,0.9590093602
1740,31173,17.94788406
1741,31175,7.312762302
1742,31177,51.92354048
1743,31179,21.14852737
1744,31181,6.305301846
1745,31183,1.303935102
1746,31185,24.11486262
1747,32001,4.908266129
1748,32003,267.9870102
1749,32005,67.22378857
1750,32007,3.024781719
1751,32009,0.2314429645
1752,32011,0.482795154
1753,32013,1.765317806
1754,32015,1.075207123
1755,32017,0.4736108653
1756,32019,26.27690466
1757,32021,1.193228389
1758,32023,2.336221403
1759,32027,1.098969728
1760,32029,15.16430853
1761,32031,70.91035335
1762,32033,1.10538408
1763,32510,376.8854295
1764,33001,151.5146215
1765,33003,50.78614613
1766,33005,107.4194096
1767,33007,17.3913528
1768,33009,52.27215934
1769,33011,464.1706396
1770,33013,158.4321433
1771,33015,434.3865154
1772,33017,343.7224744
1773,33019,79.96642553
1774,34001,493.4623469
1775,34003,4027.767168
1776,34005,563.7860391
1777,34007,2309.12082
1778,34009,376.7604653
1779,34011,322.2101165
1780,34013,6318.21063
1781,34015,905.2002298
1782,34017,14609.68587
1783,34019,293.320306
1784,34021,1653.914151
1785,34023,2722.116835
1786,34025,1341.13564
1787,34027,1085.47146
1788,34029,936.2894235
1789,34031,2767.797262
1790,34033,193.3720801
1791,34035,1105.4991
1792,34037,276.8191224
1793,34039,5403.587575
1794,34041,299.4217159
1795,35001,582.9330443
1796,35003,0.499155797
1797,35005,10.84270705
1798,35006,6.020293073
1799,35007,3.303300107
1800,35009,35.87564609
1801,35011,0.787041203
1802,35013,56.28217489
1803,35015,13.78873997
1804,35017,7.221531568
1805,35019,1.442344815
1806,35021,0.3284022806
1807,35023,1.286930138
1808,35025,16.21068147
1809,35027,4.019795943
1810,35028,162.9155331
1811,35029,8.268615683
1812,35031,14.07535567
1813,35033,2.379776251
1814,35035,9.73234023
1815,35037,2.941535631
1816,35039,6.733679848
1817,35041,7.812273359
1818,35043,37.56592511
1819,35045,21.53737656
1820,35047,5.930462585
1821,35049,77.86996429
1822,35051,2.699717346
1823,35053,2.596183748
1824,35055,14.93661233
1825,35057,4.62951198
1826,35059,1.098661417
1827,35061,71.03618074
1828,36001,591.7724424
1829,36003,46.1105908
1830,36005,34574.40137
1831,36007,278.5158254
1832,36009,59.55745787
1833,36011,113.2013268
1834,36013,123.3501159
1835,36015,213.7487971
1836,36017,54.66298397
1837,36019,78.28765566
1838,36021,96.90958792
1839,36023,97.22912824
1840,36025,31.92715122
1841,36027,371.7230371
1842,36029,884.8031012
1843,36031,21.44543503
1844,36033,31.09656201
1845,36035,108.9714997
1846,36037,119.5631887
1847,36039,73.59065209
1848,36041,2.743725446
1849,36043,44.70516554
1850,36045,92.72893527
1851,36047,37233.6054
1852,36049,21.14806944
1853,36051,102.438731
1854,36053,109.7195965
1855,36055,1140.587792
1856,36057,123.1679994
1857,36059,4781.431321
1858,36061,72036.35726
1859,36063,407.0993321
1860,36065,191.7638064
1861,36067,601.8358406
1862,36069,170.1086071
1863,36071,465.2624291
1864,36073,106.2774275
1865,36075,126.250197
1866,36077,60.53309374
1867,36079,430.0340408
1868,36081,21552.62964
1869,36083,245.644367
1870,36085,8130.169608
1871,36087,1878.634399
1872,36089,41.41469651
1873,36091,279.3252706
1874,36093,755.9506347
1875,36095,50.38443663
1876,36097,55.38888872
1877,36099,107.607235
1878,36101,70.20989401
1879,36103,1646.384906
1880,36105,77.34172613
1881,36107,95.35829017
1882,36109,221.060194
1883,36111,160.2360716
1884,36113,74.6154343
1885,36115,74.86910239
1886,36117,151.4442902
1887,36119,2268.066909
1888,36121,69.19152554
1889,36123,74.07516938
1890,37001,373.3426428
1891,37003,143.5610053
1892,37005,46.10331874
1893,37007,48.46909975
1894,37009,63.40713624
1895,37011,71.59016865
1896,37013,57.6057312
1897,37015,28.88583809
1898,37017,39.25071598
1899,37019,144.9455886
1900,37021,385.5471225
1901,37023,175.1965593
1902,37025,543.9185734
1903,37027,172.3767193
1904,37029,42.85488618
1905,37031,136.0570152
1906,37033,53.98873205
1907,37035,388.8834548
1908,37037,103.9717965
1909,37039,59.67599566
1910,37041,83.45654102
1911,37043,49.839116
1912,37045,208.6776147
1913,37047,60.48695552
1914,37049,145.9197865
1915,37051,496.4442026
1916,37053,96.47816324
1917,37055,93.01288404
1918,37057,297.864025
1919,37059,158.0924254
1920,37061,72.47932234
1921,37063,1052.371711
1922,37065,107.1564266
1923,37067,904.1303645
1924,37069,129.57562
1925,37071,599.5107113
1926,37073,33.57664234
1927,37075,29.49886846
1928,37077,110.3786895
1929,37079,79.47263921
1930,37081,801.6056893
1931,37083,72.4444334
1932,37085,215.36605
1933,37087,108.1250948
1934,37089,301.969078
1935,37091,68.49827225
1936,37093,134.7966955
1937,37095,9.019095805
1938,37097,296.0199222
1939,37099,84.08472659
1940,37101,234.6268604
1941,37103,21.27221122
1942,37105,233.9984076
1943,37107,145.0506876
1944,37109,271.9861179
1945,37111,102.1066345
1946,37113,66.33783202
1947,37115,47.02048624
1948,37117,50.64210556
1949,37119,1974.011248
1950,37121,68.85401377
1951,37123,56.01919636
1952,37125,135.2051966
1953,37127,173.7930856
1954,37129,1150.490252
1955,37131,38.06637855
1956,37133,244.2641306
1957,37135,355.1982873
1958,37137,37.9779935
1959,37139,175.550952
1960,37141,66.23514736
1961,37143,54.39335624
1962,37145,100.0683112
1963,37147,269.7066605
1964,37149,85.64735963
1965,37151,182.4867703
1966,37153,95.89486325
1967,37155,141.3759283
1968,37157,162.2453147
1969,37159,272.0943967
1970,37161,117.6812591
1971,37163,67.45136228
1972,37165,111.3675924
1973,37167,153.6728712
1974,37169,103.2645141
1975,37171,136.6923103
1976,37173,27.33732831
1977,37175,87.73723476
1978,37177,10.46178364
1979,37179,352.7077527
1980,37181,175.7988616
1981,37183,1226.262813
1982,37185,47.04100304
1983,37187,35.5752797
1984,37189,169.268867
1985,37191,224.4348538
1986,37193,90.81797427
1987,37195,221.9439721
1988,37197,112.2513283
1989,37199,56.26093661
1990,38001,2.388572921
1991,38003,7.441232433
1992,38005,4.86279333
1993,38007,0.8147256438
1994,38009,4.025362903
1995,38011,2.835238555
1996,38013,2.091398083
1997,38015,56.95698964
1998,38017,97.17740633
1999,38019,2.571282908
2000,38021,4.510945938
2001,38023,1.943232238
2002,38025,2.3132151
2003,38027,3.752949596
2004,38029,2.252331282
2005,38031,5.281271786
2006,38033,1.843550969
2007,38035,49.37147376
2008,38037,1.439300746
2009,38039,3.264603599
2010,38041,2.388226327
2011,38043,1.788794906
2012,38045,3.59965548
2013,38047,1.948997701
2014,38049,3.184709977
2015,38051,2.830518716
2016,38053,4.646557667
2017,38055,4.616093034
2018,38057,8.488365292
2019,38059,15.73507348
2020,38061,5.659897726
2021,38063,3.023095923
2022,38065,2.554978402
2023,38067,6.338641309
2024,38069,4.233261339
2025,38071,9.799014875
2026,38073,6.317569174
2027,38075,2.931407794
2028,38077,11.42376369
2029,38079,16.22117223
2030,38081,4.514783119
2031,38083,1.347211324
2032,38085,3.994172347
2033,38087,0.6313162491
2034,38089,24.0901752
2035,38091,2.746361703
2036,38093,9.498479559
2037,38095,2.21753512
2038,38097,9.297533845
2039,38099,8.500457513
2040,38101,35.40244546
2041,38103,3.279186372
2042,38105,16.98949794
2043,39001,47.99723225
2044,39003,259.4435721
2045,39005,125.813926
2046,39007,140.5152358
2047,39009,130.8305434
2048,39011,114.2939714
2049,39013,129.9572096
2050,39015,89.46442565
2051,39017,805.7984482
2052,39019,70.4773586
2053,39021,90.94896062
2054,39023,342.0584543
2055,39025,446.7440832
2056,39027,102.5657966
2057,39029,197.0433903
2058,39031,64.84865573
2059,39033,105.2948585
2060,39035,2747.03789
2061,39037,87.069052
2062,39039,93.20954649
2063,39041,435.5988969
2064,39043,300.3283537
2065,39045,300.1679186
2066,39047,70.57587294
2067,39049,2352.029734
2068,39051,104.9148709
2069,39053,64.60892118
2070,39055,235.158585
2071,39057,397.426818
2072,39059,75.17031942
2073,39061,1989.59868
2074,39063,142.2261451
2075,39065,67.35047459
2076,39067,38.40045335
2077,39069,66.86377731
2078,39071,77.79288499
2079,39073,67.62270277
2080,39075,103.9185105
2081,39077,118.9615357
2082,39079,77.55338993
2083,39081,164.9331789
2084,39083,116.1973305
2085,39085,1007.701336
2086,39087,134.7880654
2087,39089,249.9194139
2088,39091,99.0033353
2089,39093,621.3528378
2090,39095,1272.356281
2091,39097,94.64770593
2092,39099,563.3795974
2093,39101,161.8671627
2094,39103,418.6345103
2095,39105,54.07372273
2096,39107,88.58922822
2097,39109,256.3431551
2098,39111,31.61802945
2099,39113,1153.189341
2100,39115,35.48555195
2101,39117,86.37235612
2102,39119,129.841599
2103,39121,35.99388963
2104,39123,160.3541545
2105,39125,45.56740739
2106,39127,88.20479887
2107,39129,113.695843
2108,39131,64.08847057
2109,39133,332.9530696
2110,39135,97.44647741
2111,39137,70.55015108
2112,39139,245.7391842
2113,39141,111.9723501
2114,39143,146.1098339
2115,39145,125.8986616
2116,39147,100.9224761
2117,39149,119.9509413
2118,39151,652.1535068
2119,39153,1313.072383
2120,39155,329.5358056
2121,39157,163.6894066
2122,39159,125.7197786
2123,39161,69.80677391
2124,39163,31.64225434
2125,39165,559.3350842
2126,39167,96.70048673
2127,39169,209.1492786
2128,39171,88.17835212
2129,39173,210.1894832
2130,39175,54.66923918
2131,40001,38.3694551
2132,40003,6.772423265
2133,40005,14.13916928
2134,40007,2.990623099
2135,40009,26.35603041
2136,40011,10.59106615
2137,40013,49.62458719
2138,40015,22.954903
2139,40017,148.7554454
2140,40019,59.21975249
2141,40021,64.64702805
2142,40023,19.46759749
2143,40025,1.207801877
2144,40027,509.4196738
2145,40029,10.93709477
2146,40031,116.5711357
2147,40033,9.477534324
2148,40035,19.46269409
2149,40037,74.61208389
2150,40039,30.08038899
2151,40041,56.16403654
2152,40043,4.997618752
2153,40045,3.435605738
2154,40047,60.05766836
2155,40049,34.60201142
2156,40051,49.65756381
2157,40053,4.519063895
2158,40055,9.494403464
2159,40057,5.189931384
2160,40059,3.613030393
2161,40061,22.28019448
2162,40063,17.06959698
2163,40065,31.86191757
2164,40067,8.270605351
2165,40069,17.07779886
2166,40071,49.32539911
2167,40073,17.35100945
2168,40075,9.006861526
2169,40077,14.51778196
2170,40079,31.2135433
2171,40081,36.79668681
